wavelength_nm,sensitivity
6.220000000000000000e+02,1.401074653335363136e-02
6.230000000000000000e+02,1.294410478316435423e-02
6.240000000000000000e+02,1.195495301241717052e-02
6.250000000000000000e+02,1.103821731606960919e-02
6.260000000000000000e+02,1.018908239469025132e-02
6.270000000000000000e+02,9.402987717400751455e-03
6.280000000000000000e+02,8.675622438220885815e-03
6.290000000000000000e+02,8.002919248701128099e-03
6.300000000000000000e+02,7.381047341436700916e-03
6.310000000000000000e+02,6.806404648861806572e-03
6.320000000000000000e+02,6.275609510137909915e-03
6.330000000000000000e+02,5.785491906449955271e-03
6.340000000000000000e+02,5.333084392015899865e-03
6.350000000000000000e+02,4.915612834957091073e-03
6.360000000000000000e+02,4.530487069156355698e-03
6.370000000000000000e+02,4.175291545589786268e-03
6.380000000000000000e+02,3.847776059538358419e-03
6.390000000000000000e+02,3.545846618706017476e-03
6.400000000000000000e+02,3.267556506686592876e-03
6.410000000000000000e+02,3.011097586493911502e-03
6.420000000000000000e+02,2.774791880024677672e-03
6.430000000000000000e+02,2.557083451369332894e-03
6.440000000000000000e+02,2.356530614804563939e-03
6.450000000000000000e+02,2.171798482062302794e-03
6.460000000000000000e+02,2.001651858030057719e-03
6.470000000000000000e+02,1.844948489347587525e-03
6.480000000000000000e+02,1.700632666366666589e-03
6.490000000000000000e+02,1.567729175577143880e-03
6.500000000000000000e+02,1.445337596813329323e-03
6.510000000000000000e+02,1.332626937280829505e-03
6.520000000000000000e+02,1.228830592627972720e-03
6.530000000000000000e+02,1.133241623874579928e-03
6.540000000000000000e+02,1.045208337951382968e-03
6.550000000000000000e+02,9.641301588497005375e-04
6.560000000000000000e+02,8.894537758889314557e-04
6.570000000000000000e+02,8.206695553397096556e-04
6.580000000000000000e+02,7.573082015576037716e-04
6.590000000000000000e+02,6.989376538539775327e-04
6.600000000000000000e+02,6.451602055296224922e-04
6.610000000000000000e+02,5.956098317973180720e-04
6.620000000000000000e+02,5.499497137008621788e-04
6.630000000000000000e+02,5.078699455812831810e-04
6.640000000000000000e+02,4.690854141297687795e-04
6.650000000000000000e+02,4.333338375880337002e-04
6.660000000000000000e+02,4.003739541984424112e-04
6.670000000000000000e+02,3.699838495589499883e-04
6.680000000000000000e+02,3.419594130934893979e-04
6.690000000000000000e+02,3.161129144005858063e-04
6.700000000000000000e+02,2.922716907862357022e-04
6.710000000000000000e+02,2.702769378173297196e-04
6.720000000000000000e+02,2.499825952460056904e-04
6.730000000000000000e+02,2.312543211506766006e-04
6.740000000000000000e+02,2.139685476144151941e-04
6.750000000000000000e+02,1.980116117147497079e-04
6.760000000000000000e+02,1.832789560299086023e-04
6.770000000000000000e+02,1.696743932748370960e-04
6.780000000000000000e+02,1.571094300660386383e-04
6.790000000000000000e+02,1.455026451774429550e-04
6.800000000000000000e+02,1.347791179907495678e-04
6.810000000000000000e+02,1.248699031635802734e-04
6.820000000000000000e+02,1.157115478379561560e-04
6.830000000000000000e+02,1.072456479910015352e-04
6.840000000000000000e+02,9.941844079021413248e-05
6.850000000000000000e+02,9.218043005801531060e-05
6.860000000000000000e+02,8.548604217557566863e-05
6.870000000000000000e+02,7.929330996505140291e-05
6.880000000000000000e+02,7.356358228323753691e-05
6.890000000000000000e+02,6.826125723924753800e-05
6.900000000000000000e+02,6.335353711498068092e-05
6.910000000000000000e+02,5.881020322077762288e-05
6.920000000000000000e+02,5.460340906055635490e-05
6.930000000000000000e+02,5.070749031170298268e-05
6.940000000000000000e+02,4.709879024582357403e-05
6.950000000000000000e+02,4.375549932783158853e-05
6.960000000000000000e+02,4.065750783345793723e-05
6.970000000000000000e+02,3.778627041977531781e-05
6.980000000000000000e+02,3.512468167027874748e-05
6.990000000000000000e+02,3.265696171609643522e-05
7.000000000000000000e+02,3.036855110847068537e-05
7.010000000000000000e+02,2.824601418530971967e-05
7.020000000000000000e+02,2.627695023676857784e-05
7.030000000000000000e+02,2.444991183194103384e-05
7.040000000000000000e+02,2.275432972120424390e-05
7.050000000000000000e+02,2.118044377693648056e-05
7.060000000000000000e+02,1.971923947955719583e-05
