wavelength_nm,sensitivity
4.930000000000000000e+02,1.366237931956403506e-04
4.940000000000000000e+02,1.244428895757659134e-04
4.950000000000000000e+02,1.133902214433079556e-04
4.960000000000000000e+02,1.033575168851070153e-04
4.970000000000000000e+02,9.424724210099090082e-05
4.980000000000000000e+02,8.597150353124310301e-05
4.990000000000000000e+02,7.845106539630456713e-05
5.000000000000000000e+02,7.161447021069431069e-05
5.010000000000000000e+02,6.539725120244936922e-05
5.020000000000000000e+02,5.974122678540093366e-05
5.030000000000000000e+02,5.459386831170151604e-05
5.040000000000000000e+02,4.990773329151747495e-05
5.050000000000000000e+02,4.563995711937924384e-05
5.060000000000000000e+02,4.175179710438130742e-05
5.070000000000000000e+02,3.820822327497124936e-05
5.080000000000000000e+02,3.497755102795969831e-05
5.090000000000000000e+02,3.203111122401878369e-05
5.100000000000000000e+02,2.934295380577674206e-05
5.110000000000000000e+02,2.688958143627116236e-05
5.120000000000000000e+02,2.464971003083907998e-05
5.130000000000000000e+02,2.260405338968894985e-05
5.140000000000000000e+02,2.073512943602786861e-05
5.150000000000000000e+02,1.902708582976878792e-05
5.160000000000000000e+02,1.746554296314400915e-05
5.170000000000000000e+02,1.603745255520157111e-05
5.180000000000000000e+02,1.473097025001542314e-05
5.190000000000000000e+02,1.353534079099975614e-05
5.200000000000000000e+02,1.244079449324800680e-05
5.210000000000000000e+02,1.143845386928135734e-05
5.220000000000000000e+02,1.052024938276652529e-05
5.230000000000000000e+02,9.678843411212956376e-06
5.240000000000000000e+02,8.907561593767547348e-06
5.250000000000000000e+02,8.200330825242090041e-06
5.260000000000000000e+02,7.551623233513871743e-06
5.270000000000000000e+02,6.956405545429226434e-06
5.280000000000000000e+02,6.410093307163163335e-06
5.290000000000000000e+02,5.908509479432457358e-06
5.300000000000000000e+02,5.447846976700324198e-06
5.310000000000000000e+02,5.024634763168697763e-06
5.320000000000000000e+02,4.635707157465028666e-06
5.330000000000000000e+02,4.278176032986832615e-06
5.340000000000000000e+02,3.949405632293446025e-06
5.350000000000000000e+02,3.646989742122723890e-06
5.360000000000000000e+02,3.368731000896281817e-06
5.370000000000000000e+02,3.112622133272839255e-06
5.380000000000000000e+02,2.876828926682804940e-06
5.390000000000000000e+02,2.659674783075408622e-06
5.400000000000000000e+02,2.459626695547765710e-06
5.410000000000000000e+02,2.275282514297457156e-06
5.420000000000000000e+02,2.105359379620937326e-06
5.430000000000000000e+02,1.948683211621927434e-06
5.440000000000000000e+02,1.804179157037722095e-06
5.450000000000000000e+02,1.670862903258508913e-06
5.460000000000000000e+02,1.547832778317577139e-06
5.470000000000000000e+02,1.434262563466443905e-06
5.480000000000000000e+02,1.329394952007616770e-06
5.490000000000000000e+02,1.232535594418265931e-06
5.500000000000000000e+02,1.143047675530837816e-06
5.510000000000000000e+02,1.060346974705805844e-06
5.520000000000000000e+02,9.838973645941743253e-07
5.530000000000000000e+02,9.132067082934808017e-07
5.540000000000000000e+02,8.478231184978457974e-07
5.550000000000000000e+02,7.873315456697808634e-07
5.560000000000000000e+02,7.313506653569866656e-07
5.570000000000000000e+02,6.795300375736536187e-07
5.580000000000000000e+02,6.315475136927241827e-07
5.590000000000000000e+02,5.871068685798087582e-07
5.600000000000000000e+02,5.459356377650474959e-07
5.610000000000000000e+02,5.077831413175160939e-07
5.620000000000000000e+02,4.724186777772082722e-07
5.630000000000000000e+02,4.396298730297186696e-07
5.640000000000000000e+02,4.092211703939275117e-07
5.650000000000000000e+02,3.810124494475871233e-07
5.660000000000000000e+02,3.548377622521217400e-07
5.670000000000000000e+02,3.305441766679486374e-07
5.680000000000000000e+02,3.079907173851051713e-07
5.690000000000000000e+02,2.870473961405472736e-07
5.700000000000000000e+02,2.675943233612123705e-07
5.710000000000000000e+02,2.495208941686047544e-07
5.720000000000000000e+02,2.327250423128369362e-07
5.730000000000000000e+02,2.171125561780077829e-07
5.740000000000000000e+02,2.025964515219674485e-07
5.750000000000000000e+02,1.890963960869646032e-07
5.760000000000000000e+02,1.765381816478232757e-07
5.770000000000000000e+02,1.648532394552316046e-07
5.780000000000000000e+02,1.539781953872351905e-07
5.790000000000000000e+02,1.438544614452069925e-07
5.800000000000000000e+02,1.344278605246448352e-07
5.810000000000000000e+02,1.256482816587240779e-07
5.820000000000000000e+02,1.174693631760102547e-07
5.830000000000000000e+02,1.098482014355244824e-07
5.840000000000000000e+02,1.027450830042111512e-07
5.850000000000000000e+02,9.612323832583905246e-08
5.860000000000000000e+02,8.994861509795867213e-08
5.870000000000000000e+02,8.418966972630697432e-08
5.880000000000000000e+02,7.881717536532271262e-08
5.890000000000000000e+02,7.380404518046825222e-08
5.900000000000000000e+02,6.912516958389554096e-08
5.910000000000000000e+02,6.475726630074732059e-08
5.920000000000000000e+02,6.067874221984168472e-08
5.930000000000000000e+02,5.686956607061020139e-08
5.940000000000000000e+02,5.331115104858997079e-08
5.950000000000000000e+02,4.998624658525892441e-08
5.960000000000000000e+02,4.687883852513533435e-08
5.970000000000000000e+02,4.397405703443162017e-08
5.980000000000000000e+02,4.125809162163655072e-08
5.990000000000000000e+02,3.871811270169547297e-08
6.000000000000000000e+02,3.634219918237150340e-08
6.010000000000000000e+02,3.411927159428261682e-08
6.020000000000000000e+02,3.203903032539382405e-08
6.030000000000000000e+02,3.009189855669139053e-08
6.040000000000000000e+02,2.826896952867655694e-08
6.050000000000000000e+02,2.656195779846993060e-08
6.060000000000000000e+02,2.496315417492288098e-08
6.070000000000000000e+02,2.346538404444024400e-08
6.080000000000000000e+02,2.206196882340416150e-08
6.090000000000000000e+02,2.074669029434796021e-08
6.100000000000000000e+02,1.951375760252256079e-08
