wavelength_nm,sensitivity
4.800000000000000000e+02,9.219452515077168897e-01
4.810000000000000000e+02,9.298219725953587034e-01
4.820000000000000000e+02,9.373510801279241189e-01
4.830000000000000000e+02,9.445192791400660592e-01
4.840000000000000000e+02,9.513133088400039794e-01
4.850000000000000000e+02,9.577199591131727585e-01
4.860000000000000000e+02,9.637260900044422041e-01
4.870000000000000000e+02,9.693186544045404585e-01
4.880000000000000000e+02,9.744847241466717547e-01
4.890000000000000000e+02,9.792115196947275280e-01
4.900000000000000000e+02,9.834864435744592459e-01
4.910000000000000000e+02,9.872971176634373069e-01
4.920000000000000000e+02,9.906314244142144787e-01
4.930000000000000000e+02,9.934775520379022229e-01
4.940000000000000000e+02,9.958240436222253189e-01
4.950000000000000000e+02,9.976598500993164587e-01
4.960000000000000000e+02,9.989743869142505561e-01
4.970000000000000000e+02,9.997575941761255303e-01
4.980000000000000000e+02,1.000000000000000000e+00
4.990000000000000000e+02,9.996927866710776378e-01
5.000000000000000000e+02,9.988278591832437936e-01
5.010000000000000000e+02,9.973979156237192667e-01
5.020000000000000000e+02,9.953965187957037886e-01
5.030000000000000000e+02,9.928181683931327495e-01
5.040000000000000000e+02,9.896583729679764296e-01
5.050000000000000000e+02,9.859137208628955262e-01
5.060000000000000000e+02,9.815819492226811604e-01
5.070000000000000000e+02,9.766620101489222883e-01
5.080000000000000000e+02,9.711541330259896299e-01
5.090000000000000000e+02,9.650598820247259235e-01
5.100000000000000000e+02,9.583822077851795740e-01
5.110000000000000000e+02,9.511254922929358591e-01
5.120000000000000000e+02,9.432955859964441414e-01
5.130000000000000000e+02,9.348998362661389283e-01
5.140000000000000000e+02,9.259471063704824978e-01
5.150000000000000000e+02,9.164477842392086959e-01
5.160000000000000000e+02,9.064137803992665665e-01
5.170000000000000000e+02,8.958585146028249513e-01
5.180000000000000000e+02,8.847968908172265667e-01
5.190000000000000000e+02,8.732452604112441730e-01
5.200000000000000000e+02,8.612213735472680209e-01
5.210000000000000000e+02,8.487443189712992053e-01
5.220000000000000000e+02,8.358344525778516054e-01
5.230000000000000000e+02,8.225133153105639305e-01
5.240000000000000000e+02,8.088035411370858574e-01
5.250000000000000000e+02,7.947287560040696697e-01
5.260000000000000000e+02,7.803134688305568556e-01
5.270000000000000000e+02,7.655829557317964662e-01
5.280000000000000000e+02,7.505631387769557961e-01
5.290000000000000000e+02,7.352804606705251045e-01
5.300000000000000000e+02,7.197617568062200100e-01
5.310000000000000000e+02,7.040341261724478716e-01
5.320000000000000000e+02,6.881248025894908249e-01
5.330000000000000000e+02,6.720610277305639757e-01
5.340000000000000000e+02,6.558699273230761406e-01
5.350000000000000000e+02,6.395783918445385741e-01
5.360000000000000000e+02,6.232129629220667377e-01
5.370000000000000000e+02,6.067997265185488542e-01
5.380000000000000000e+02,5.903642138456058897e-01
5.390000000000000000e+02,5.739313107874183251e-01
5.400000000000000000e+02,5.575251764541808708e-01
5.410000000000000000e+02,5.411691713134889614e-01
5.420000000000000000e+02,5.248857951761439766e-01
5.430000000000000000e+02,5.086966351434666356e-01
5.440000000000000000e+02,4.926223234596607825e-01
5.450000000000000000e+02,4.766825050580409950e-01
5.460000000000000000e+02,4.608958144467674156e-01
5.470000000000000000e+02,4.452798614503062913e-01
5.480000000000000000e+02,4.298512252088734775e-01
5.490000000000000000e+02,4.146254557411139796e-01
5.500000000000000000e+02,3.996170822959810298e-01
5.510000000000000000e+02,3.848396276589866605e-01
5.520000000000000000e+02,3.703056275357237692e-01
5.530000000000000000e+02,3.560266541120301054e-01
5.540000000000000000e+02,3.420133428847774160e-01
