wavelength_nm,relative_intensity
7.100000000000000000e+02,6.856785011059906903e-04
7.110000000000000000e+02,7.101910038389668955e-04
7.120000000000000000e+02,6.151630822851003426e-04
7.130000000000000000e+02,5.775548589139589250e-04
7.140000000000000000e+02,4.398818983588873195e-04
7.150000000000000000e+02,7.508213165881465808e-04
7.160000000000000000e+02,9.402055842785377168e-04
7.170000000000000000e+02,8.136136181096060649e-04
7.180000000000000000e+02,7.350392942806140313e-04
7.190000000000000000e+02,7.467918640840957379e-04
7.200000000000000000e+02,7.165709703037141448e-04
